address,bikes,category,division,latitud,longitud,sub_category
Ramon Turró 4,20,bicing,mobilidad,41.390595,2.190681,bicing
Llacuna 86,31,bicing,mobilidad,41.402177,2.197653,bicing
Diputació 226,15,bicing,mobilidad,41.387151,2.162838,bicing
Pl. Catalunya 22,17,bicing,mobilidad,41.386009,2.170212,bicing
Joan Miró 2,29,bicing,mobilidad,41.389028,2.196844,bicing
Av. Del Litoral 24,23,bicing,mobilidad,41.388894,2.199334,bicing
Passeig Marítim de la Barceloneta nan,22,bicing,mobilidad,41.381011,2.193502,bicing
Moll Oriental nan,12,bicing,mobilidad,41.36958,2.188017,bicing
Pl. Antonio López (Via Laietana) annexa a la 37 nan,21,bicing,mobilidad,41.381241,2.181838,bicing
Passeig de Colom nan,24,bicing,mobilidad,41.380705,2.182415,bicing
Juan Gris 28,21,bicing,mobilidad,41.365374,2.133087,bicing
Comte Borrell 198,3,bicing,mobilidad,41.38551,2.152,bicing
Gran Via de Les Corts Catalanes 592,12,bicing,mobilidad,41.386512,2.164597,bicing
Ramon Trias Fargas 19,13,bicing,mobilidad,41.388471,2.192835,bicing
Ramon Trias Fargas 23,33,bicing,mobilidad,41.388988,2.192283,bicing
Joan d'Àustria 31 B,15,bicing,mobilidad,41.392272,2.192556,bicing
"Passeig de Colom, s/n nan",28,bicing,mobilidad,41.376433,2.17871,bicing
Pl. Urquinaona 3,6,bicing,mobilidad,41.389012,2.172667,bicing
Bruc 66,23,bicing,mobilidad,41.393512,2.170718,bicing
Casp 67,31,bicing,mobilidad,41.393744,2.176451,bicing
Rambla del Raval 13,12,bicing,mobilidad,41.379374,2.168921,bicing
Rambla del Raval 20,14,bicing,mobilidad,41.378134,2.16965,bicing
Passeig de Lluís Companys nan,24,bicing,mobilidad,41.390943,2.180251,bicing
Passeig de Lluís Companys nan,31,bicing,mobilidad,41.391299,2.180828,bicing
Gran Via 361,7,bicing,mobilidad,41.374213,2.148082,bicing
Plaça de Joan Peiró nan,7,bicing,mobilidad,41.378031,2.139124,bicing
Carrer d'Hondures 32,2,bicing,mobilidad,41.420201,2.189532,bicing
"Passeig Marítim de la Barceloneta, devant del 5-7 5",15,bicing,mobilidad,41.379632,2.192662,bicing
Carrer de Cervelló 5,25,bicing,mobilidad,41.37652,2.1749,bicing
Carrer de Ribes 59,15,bicing,mobilidad,41.398305,2.183023,bicing
Carrer de Sant Pau 119,16,bicing,mobilidad,41.375336,2.168007,bicing
Carrer Pujades 103,20,bicing,mobilidad,41.398389,2.196261,bicing
(PK) C/ JAUME FABRA 12,0,bicing,mobilidad,41.37445,2.159668,bicing
(PK) C/ PADILLA 159,3,bicing,mobilidad,41.398747,2.186289,bicing
(PK) C/ URGELL 14,1,bicing,mobilidad,41.379563,2.16204,bicing
(PK) C/ BILBAO 24,3,bicing,mobilidad,41.402448,2.204131,bicing
(PK) AV. DEL LITORAL 34,6,bicing,mobilidad,41.388966,2.19917,bicing
(PK) C/ DE FLOS I CALCAT 2,5,bicing,mobilidad,41.389853,2.128581,bicing
(PK) C/ DE JOSEP BALARÍ 2,7,bicing,mobilidad,41.401519,2.134235,bicing
(PK) AV. JOAN XXIII 23-25,7,bicing,mobilidad,41.384344,2.122085,bicing
(PK) C/ D'ALÍ BEI 54,7,bicing,mobilidad,41.393941,2.181443,bicing
(PK) AV. FRANCESC CAMBÓ 10,6,bicing,mobilidad,41.385702,2.177316,bicing
(PK) AV. JOSEP TARRADELLAS 46,9,bicing,mobilidad,41.384111,2.14274,bicing
(PK) AV. JOSEP TARRADELLAS 139,9,bicing,mobilidad,41.390125,2.143221,bicing
(PK) C/ DE L´ABAT SAFONT 2,2,bicing,mobilidad,41.375244,2.169795,bicing
"(PK) C/ DE RAMON ALBÓ, 77s 77",4,bicing,mobilidad,41.427727,2.177205,bicing
(PK) RDA. DEL GENERAL MITRE 203,5,bicing,mobilidad,41.40542,2.142456,bicing
(PK) PG. MARAGALL 54,7,bicing,mobilidad,41.415745,2.180684,bicing
(PK) C/ DEL DR. AIGUADER 86-88,6,bicing,mobilidad,41.38582,2.194135,bicing
(PK) C/ DE LES MONGES 2,6,bicing,mobilidad,41.430201,2.187974,bicing
(PK) RAMBLA DEL POBLENOU 130,7,bicing,mobilidad,41.404362,2.197132,bicing
(PK) C/ CARDENAL DE SENTMENAT 8,9,bicing,mobilidad,41.397921,2.125411,bicing
(PK) C/ MARQUÈS DE MULHACÉN 51,5,bicing,mobilidad,41.39415,2.114973,bicing
(PK) C/ DEL TORRENT DE L´OLLA 221,6,bicing,mobilidad,41.407353,2.151341,bicing
(PK) PG. DE GARCIA FÀRIA 71,6,bicing,mobilidad,41.404459,2.214978,bicing
(PK) PL. GAL·LA PLACÍDIA 2,1,bicing,mobilidad,41.3989,2.153668,bicing
(PK) C/ DE LA MARINA 345,8,bicing,mobilidad,41.408528,2.169385,bicing
(PK) C/ DE BADAJOZ 168,4,bicing,mobilidad,41.402459,2.19042,bicing
(PK) PG. DE COLOM 1,5,bicing,mobilidad,41.376648,2.178745,bicing
(PK) C/ DEL BALUARD 27,3,bicing,mobilidad,41.3798,2.1891,bicing
(PK) C/ DE LA MARINA 13-17,6,bicing,mobilidad,41.387298,2.196595,bicing
(PK) C/ DELS FLORISTES DE LA RAMBLA 8,4,bicing,mobilidad,41.381516,2.170239,bicing
(PK) C/ DE VALÈNCIA 77,8,bicing,mobilidad,41.383036,2.150337,bicing
(PK) PL. D'ERNEST LLUCH I MARTIN SN,3,bicing,mobilidad,41.41306,2.22123,bicing
(PK) C/ DE SIRACUSA 39-51,9,bicing,mobilidad,41.401752,2.160748,bicing
(PK) RAMBLA CATALUNYA - RDA. UNIVERSITAT SN,3,bicing,mobilidad,41.388101,2.166997,bicing
(PK) PLAÇA URQUINAONA SN,2,bicing,mobilidad,41.389914,2.173239,bicing
(PK) PG. DE GRÀCIA - DIAGONAL nan,12,bicing,mobilidad,41.396934,2.159445,bicing
(PK) PL. DE FERRER I CAJIGAL nan,5,bicing,mobilidad,41.38921,2.154,bicing
(PK) C/ DE CIENFUEGOS 13,8,bicing,mobilidad,41.423976,2.184391,bicing
(PK) PLAÇA CANONGE RODÓ SN,2,bicing,mobilidad,41.409532,2.188282,bicing
(PK) C/ DE CARRERAS I CANDI 65,4,bicing,mobilidad,41.37252,2.12898,bicing
PL. DE TETUAN 8-9,7,bicing,mobilidad,41.394232,2.175278,bicing
PL. SANT MIQUEL 4,6,bicing,mobilidad,41.38186,2.177086,bicing
RAMBLA CATALUNYA 31,17,bicing,mobilidad,41.389481,2.165357,bicing
C/ DIPUTACIÓ - TARRAGONA SN,11,bicing,mobilidad,41.377191,2.149283,bicing
C/ DE PROVENÇA 445,15,bicing,mobilidad,41.404871,2.175141,bicing
Comte Urgell 23,16,bicing,mobilidad,41.380347,2.160695,bicing
Rocafort 72,32,bicing,mobilidad,41.379016,2.153799,bicing
Viladomat 2,18,bicing,mobilidad,41.37544,2.163,bicing
Gran Via 375,11,bicing,mobilidad,41.375454,2.149786,bicing
Indústria 10,3,bicing,mobilidad,41.402314,2.164961,bicing
Floridablanca 49,18,bicing,mobilidad,41.377644,2.15725,bicing
Gran Vía 1062,16,bicing,mobilidad,41.414226,2.201734,bicing
Avda. Diagonal 664,11,bicing,mobilidad,41.388742,2.128503,bicing
Gran Via 632,8,bicing,mobilidad,41.389171,2.168113,bicing
Sardenya 234,0,bicing,mobilidad,41.403735,2.172987,bicing
Av. Meridiana 47,8,bicing,mobilidad,41.398237,2.186711,bicing
Dos Maig 230,8,bicing,mobilidad,41.407035,2.181981,bicing
Rosa Sensat en front 20,11,bicing,mobilidad,41.39106,2.196457,bicing
Avda. Litoral nan,21,bicing,mobilidad,41.386814,2.195689,bicing
Comte d'Urgell 75 B,12,bicing,mobilidad,41.383047,2.157033,bicing
Comte Borrell 119,23,bicing,mobilidad,41.380452,2.158403,bicing
Tarragona 103,29,bicing,mobilidad,41.376428,2.147734,bicing
Tarragona 141,17,bicing,mobilidad,41.378124,2.145389,bicing
Rambla Guipúscoa 43,24,bicing,mobilidad,41.415581,2.19581,bicing
Rambla Guipúscoa 103,20,bicing,mobilidad,41.419905,2.201573,bicing
Gran Vía 902,5,bicing,mobilidad,41.407307,2.192804,bicing
Pujades 57B,2,bicing,mobilidad,41.395905,2.192958,bicing
Pujades 173,8,bicing,mobilidad,41.401778,2.200769,bicing
Avda. Litoral 40,10,bicing,mobilidad,41.389896,2.200055,bicing
Gran Via 181,20,bicing,mobilidad,41.36778,2.13926,bicing
Avda. Diagonal 630,11,bicing,mobilidad,41.391451,2.139116,bicing
Tuset 19,2,bicing,mobilidad,41.396229,2.151482,bicing
Carrer de Bonavista 14,2,bicing,mobilidad,41.398311,2.159865,bicing
Carrer de la Santacreu 2,0,bicing,mobilidad,41.405107,2.156874,bicing
Passeig de l'Exposició 30,1,bicing,mobilidad,41.371515,2.162166,bicing
Avinguda Paral.lel 194,19,bicing,mobilidad,41.375127,2.152769,bicing
Alenxadre Galí 1,4,bicing,mobilidad,41.423939,2.181298,bicing
Seu del Districte (Nou Barris) nan,3,bicing,mobilidad,41.436373,2.170678,bicing
Cardenal Reig 11,3,bicing,mobilidad,41.376788,2.113864,bicing
Villarroel 208,0,bicing,mobilidad,41.391833,2.14812,bicing
Bailén 100,5,bicing,mobilidad,41.397006,2.17057,bicing
Viladomat 244,0,bicing,mobilidad,41.387499,2.14702,bicing
Sentmenat 39,0,bicing,mobilidad,41.385057,2.137331,bicing
Ribes 77,13,bicing,mobilidad,41.400167,2.184362,bicing
Av.Paral.lel 164,26,bicing,mobilidad,41.375086,2.156848,bicing
Pl. Antonio López (Via Laietana) annexa a la 37 nan,20,bicing,mobilidad,41.381241,2.181838,bicing
Rambla del Raval 13,11,bicing,mobilidad,41.379374,2.168921,bicing
Rambla del Raval 20,15,bicing,mobilidad,41.378134,2.16965,bicing
Passeig de Lluís Companys nan,29,bicing,mobilidad,41.391299,2.180828,bicing
Gran Via Corts Catalanes 760,17,bicing,mobilidad,41.397952,2.180042,bicing
Marquès de l'Argentera 13,27,bicing,mobilidad,41.384532,2.184921,bicing
Pg Marítim Barceloneta 23,15,bicing,mobilidad,41.384538,2.195679,bicing
Sardenya 292,3,bicing,mobilidad,41.401684,2.17568,bicing
Provença 388,2,bicing,mobilidad,41.401132,2.170028,bicing
Ramon trias Fargas 19,28,bicing,mobilidad,41.388359,2.193004,bicing
Meridiana 40,9,bicing,mobilidad,41.396085,2.187073,bicing
Av. Paral.lel 54,24,bicing,mobilidad,41.375,2.17035,bicing
Rocafort 214,2,bicing,mobilidad,41.385012,2.145843,bicing
Rambla Catalunya 133,4,bicing,mobilidad,41.395364,2.157356,bicing
Avda. Litoral nan,19,bicing,mobilidad,41.386814,2.195689,bicing
C/València 621,11,bicing,mobilidad,41.410821,2.187365,bicing
Indústria 10,4,bicing,mobilidad,41.402314,2.164961,bicing
Floridablanca 49,19,bicing,mobilidad,41.377644,2.15725,bicing
Pl. Jean Genet 1,20,bicing,mobilidad,41.376801,2.173039,bicing
Sardenya 3,21,bicing,mobilidad,41.392212,2.187847,bicing
Aragó 661,20,bicing,mobilidad,41.412322,2.19142,bicing
Rambla Guipúscoa 43,23,bicing,mobilidad,41.415581,2.19581,bicing
Manso 46,18,bicing,mobilidad,41.377068,2.161269,bicing
Rambla Guipúscoa 158,23,bicing,mobilidad,41.422808,2.206036,bicing
Gran Vía 981,16,bicing,mobilidad,41.411908,2.197936,bicing
Gran Vía 1118,12,bicing,mobilidad,41.416966,2.205397,bicing
Gran Vía 1131,7,bicing,mobilidad,41.418035,2.206023,bicing
Sancho de Ávila 170,12,bicing,mobilidad,41.40325,2.19606,bicing
Pallars 462,20,bicing,mobilidad,41.40065,2.19719,bicing
Pujades 121,15,bicing,mobilidad,41.39925,2.197421,bicing
Ramon Turro 292,8,bicing,mobilidad,41.403908,2.208436,bicing
Avda. Litoral 40,6,bicing,mobilidad,41.389896,2.200055,bicing
Passeig Marítim de la Nova Icària 83,16,bicing,mobilidad,41.391831,2.203436,bicing
Rosselló 557,2,bicing,mobilidad,41.411089,2.181119,bicing
Gran Via 273,19,bicing,mobilidad,41.371455,2.143882,bicing
Joan Güell 50,2,bicing,mobilidad,41.378629,2.133467,bicing
Berlín 38,2,bicing,mobilidad,41.383241,2.139363,bicing
Vallespir 194,2,bicing,mobilidad,41.38451,2.133617,bicing
Avda. Diagonal 630,10,bicing,mobilidad,41.391451,2.139116,bicing
Diputació 200,1,bicing,mobilidad,41.385755,2.161004,bicing
Tuset 19,1,bicing,mobilidad,41.396229,2.151482,bicing
Nou de la Rambla 164,17,bicing,mobilidad,41.371965,2.166871,bicing
Garcilaso 77,1,bicing,mobilidad,41.422844,2.186637,bicing
Açores 1,14,bicing,mobilidad,41.425216,2.188997,bicing
Travessera de Gràcia 328,0,bicing,mobilidad,41.408284,2.16905,bicing
Escornalbou 51,0,bicing,mobilidad,41.418088,2.176313,bicing
Carrer Fulton 1,0,bicing,mobilidad,41.42968,2.16157,bicing
Bolívia 76,2,bicing,mobilidad,41.403103,2.191428,bicing
Sant Iscle 60,1,bicing,mobilidad,41.43345,2.1715,bicing
Andreu Nin 22,0,bicing,mobilidad,41.43463,2.181747,bicing
Jardins de Can Ferrero nan,20,bicing,mobilidad,41.357067,2.141563,bicing
Pau Casals 1,1,bicing,mobilidad,41.393037,2.14358,bicing
Av. Paral.lel 132,22,bicing,mobilidad,41.375073,2.161305,bicing
Pl. Sant Miquel 4,11,bicing,mobilidad,41.381709,2.177308,bicing
Lope de Vega 79,27,bicing,mobilidad,41.403938,2.204188,bicing
Casanova 119,0,bicing,mobilidad,41.387978,2.155266,bicing
Riera Alta 6,15,bicing,mobilidad,41.380593,2.167418,bicing
Comerç 36,21,bicing,mobilidad,41.386955,2.18195,bicing
Pl. Antonio López (Via Laietana) annexa a la 37 nan,19,bicing,mobilidad,41.381241,2.181838,bicing
Bruc 66,22,bicing,mobilidad,41.393512,2.170718,bicing
Gran Via Corts Catalanes 760,18,bicing,mobilidad,41.397952,2.180042,bicing
Nàpols 82,23,bicing,mobilidad,41.394055,2.181299,bicing
Pg Lluís Companys 2,25,bicing,mobilidad,41.389088,2.183568,bicing
Pg Marítim Barceloneta 23,14,bicing,mobilidad,41.384538,2.195679,bicing
Rosselló 453,0,bicing,mobilidad,41.406086,2.174167,bicing
Provença 322,6,bicing,mobilidad,41.396897,2.164373,bicing
Provença 388,3,bicing,mobilidad,41.401132,2.170028,bicing
Catedral 6,12,bicing,mobilidad,41.385151,2.176804,bicing
Ramon trias Fargas 19,29,bicing,mobilidad,41.388359,2.193004,bicing
Pl. Catalunya 7,19,bicing,mobilidad,41.386439,2.169417,bicing
Gran Via 609,5,bicing,mobilidad,41.389097,2.167933,bicing
Avda. Litoral nan,18,bicing,mobilidad,41.386814,2.195689,bicing
Floridablanca 145,14,bicing,mobilidad,41.381931,2.162969,bicing
Provença 215,0,bicing,mobilidad,41.392716,2.158811,bicing
Còrsega 216,2,bicing,mobilidad,41.391751,2.153123,bicing
Mallorca 41,5,bicing,mobilidad,41.383156,2.148506,bicing
Comte Borrell 119,22,bicing,mobilidad,41.380452,2.158403,bicing
Tarragona 141,15,bicing,mobilidad,41.378124,2.145389,bicing
PL. Urquinaona 9,9,bicing,mobilidad,41.389197,2.173555,bicing
Pl. Joanic s/n,15,bicing,mobilidad,41.405587,2.162317,bicing
Lepant 278,1,bicing,mobilidad,41.404666,2.176515,bicing
Pl. Valentí Amirall nan,16,bicing,mobilidad,41.408439,2.192173,bicing
Gran Vía 902,4,bicing,mobilidad,41.407307,2.192804,bicing
Gran Vía 1062,18,bicing,mobilidad,41.414226,2.201734,bicing
Viladomat 122,26,bicing,mobilidad,41.38063,2.15614,bicing
Gran Via 940,25,bicing,mobilidad,41.40902,2.194896,bicing
Pujades 191,22,bicing,mobilidad,41.402454,2.201656,bicing
Pujades 311,27,bicing,mobilidad,41.406977,2.207602,bicing
Diagonal 46,7,bicing,mobilidad,41.409017,2.20881,bicing
Ramon Turro 91,17,bicing,mobilidad,41.395009,2.196308,bicing
Avda. Litoral 40,4,bicing,mobilidad,41.389896,2.200055,bicing
Pg. Zona Franca 244,20,bicing,mobilidad,41.363511,2.13677,bicing
Rocafort 167,2,bicing,mobilidad,41.382564,2.149094,bicing
Figols 1,1,bicing,mobilidad,41.381311,2.128912,bicing
Espronceda 298,10,bicing,mobilidad,41.415684,2.190986,bicing
Josep Estivill 32,18,bicing,mobilidad,41.417763,2.187558,bicing
Açores 1,13,bicing,mobilidad,41.425216,2.188997,bicing
Rambla Onze de Setembre 31,25,bicing,mobilidad,41.429953,2.193185,bicing
Carrer de Bartrina 14,18,bicing,mobilidad,41.439109,2.185818,bicing
Casanovas 67,6,bicing,mobilidad,41.385467,2.158532,bicing
Múrcia 64,17,bicing,mobilidad,41.416828,2.191022,bicing
Arizala 77,22,bicing,mobilidad,41.379046,2.123253,bicing
Feliu de Casanova 1,6,bicing,mobilidad,41.375366,2.129847,bicing
Alts Forns 77,27,bicing,mobilidad,41.359496,2.14182,bicing
Radi 10,32,bicing,mobilidad,41.36335,2.134144,bicing
Pl.Joaquim Xira i Palau 1,14,bicing,mobilidad,41.378516,2.176716,bicing
Comerç 36,22,bicing,mobilidad,41.386955,2.18195,bicing
Llacuna 86,32,bicing,mobilidad,41.402177,2.197653,bicing
Pl. Catalunya 22,15,bicing,mobilidad,41.386009,2.170212,bicing
Comte Borrell 198,2,bicing,mobilidad,41.38551,2.152,bicing
Bruc 66,21,bicing,mobilidad,41.393512,2.170718,bicing
Carrer de Ribes 59,13,bicing,mobilidad,41.398305,2.183023,bicing
Nàpols 82,24,bicing,mobilidad,41.394055,2.181299,bicing
Pg Lluís Companys 2,24,bicing,mobilidad,41.389088,2.183568,bicing
Pg Marítim Barceloneta 23,13,bicing,mobilidad,41.384538,2.195679,bicing
Av. Meridiana 47,13,bicing,mobilidad,41.39827,2.186708,bicing
Provença 322,5,bicing,mobilidad,41.396897,2.164373,bicing
Plaça del Mar 72,12,bicing,mobilidad,41.37481,2.18895,bicing
Sant Pere Més Alt 4,4,bicing,mobilidad,41.387074,2.175247,bicing
Rosa Sensat en front 20,10,bicing,mobilidad,41.39106,2.196457,bicing
Av. Paral.lel 54,23,bicing,mobilidad,41.375,2.17035,bicing
La Rambla 80,14,bicing,mobilidad,41.381154,2.173497,bicing
Rambla Catalunya 42,7,bicing,mobilidad,41.390143,2.164946,bicing
Rocafort 214,1,bicing,mobilidad,41.385012,2.145843,bicing
Avda. Litoral nan,17,bicing,mobilidad,41.386814,2.195689,bicing
Enric Granados 93,5,bicing,mobilidad,41.392278,2.156183,bicing
Pl. Universitat nan,8,bicing,mobilidad,41.385598,2.16338,bicing
Pl. Universitat nan,14,bicing,mobilidad,41.38547,2.16333,bicing
Rocafort 72,29,bicing,mobilidad,41.379016,2.153799,bicing
Paral·lel 146,21,bicing,mobilidad,41.375076,2.159046,bicing
Viriat 53,13,bicing,mobilidad,41.380632,2.141548,bicing
Pl. Joanic s/n,13,bicing,mobilidad,41.405587,2.162317,bicing
Calabria 137,15,bicing,mobilidad,41.381231,2.152755,bicing
Sant Pau 51,25,bicing,mobilidad,41.377464,2.164725,bicing
Sardenya 178,18,bicing,mobilidad,41.396684,2.182447,bicing
Nàpols 344,0,bicing,mobilidad,41.405435,2.16624,bicing
Gran Vía 1062,19,bicing,mobilidad,41.414226,2.201734,bicing
"Gran Vía, 1041/ Selva de Mar 1041",3,bicing,mobilidad,41.414758,2.201538,bicing
Gran Vía 1131,5,bicing,mobilidad,41.418035,2.206023,bicing
Gran Via 940,23,bicing,mobilidad,41.40902,2.194896,bicing
Castella 28,24,bicing,mobilidad,41.40562,2.19764,bicing
Pere IV 301,23,bicing,mobilidad,41.40982,2.202904,bicing
Pujades 57B,1,bicing,mobilidad,41.395905,2.192958,bicing
Pujades 173,10,bicing,mobilidad,41.401778,2.200769,bicing
Gran Via 273,15,bicing,mobilidad,41.371455,2.143882,bicing
Quetzal 22,15,bicing,mobilidad,41.367504,2.134088,bicing
Consell de Cent 6,11,bicing,mobilidad,41.375571,2.143812,bicing
Pl. Sants (Ps. S. Antoni) 0,10,bicing,mobilidad,41.375802,2.135973,bicing
Joan Güell 50,0,bicing,mobilidad,41.378629,2.133467,bicing
Vallespir 130,1,bicing,mobilidad,41.381888,2.135433,bicing
Sancho de Ávila 60,28,bicing,mobilidad,41.398848,2.190291,bicing
Montmany 1,1,bicing,mobilidad,41.403465,2.161096,bicing
Pl. Del Nord 5,1,bicing,mobilidad,41.40694,2.155794,bicing
Avinguda Paral.lel 194,18,bicing,mobilidad,41.375127,2.152769,bicing
Espronceda 298,9,bicing,mobilidad,41.415684,2.190986,bicing
Indústria 329,21,bicing,mobilidad,41.417323,2.184534,bicing
Ramon Albó 1,2,bicing,mobilidad,41.424451,2.177284,bicing
Casanovas 67,7,bicing,mobilidad,41.385467,2.158532,bicing
Avda. Meridiana 404,24,bicing,mobilidad,41.430404,2.183382,bicing
Rio de Janeiro 3,10,bicing,mobilidad,41.430693,2.182225,bicing
Font d'en Fargas 1,0,bicing,mobilidad,41.427561,2.166022,bicing
Manuel Girona 7,0,bicing,mobilidad,41.390208,2.121029,bicing
Cardenal Reig 11,1,bicing,mobilidad,41.376788,2.113864,bicing
Guinardó 32,5,bicing,mobilidad,41.415617,2.181966,bicing
Passeig de Colom nan,29,bicing,mobilidad,41.376292,2.178553,bicing
Diputació 350,10,bicing,mobilidad,41.396815,2.175714,bicing
Carrer dels Enamorats 49,9,bicing,mobilidad,41.404027,2.181264,bicing
Agustí Duran i Sanpere 10,11,bicing,mobilidad,41.381686,2.167816,bicing
Casanova 119,1,bicing,mobilidad,41.387978,2.155266,bicing
Riera Alta 6,14,bicing,mobilidad,41.380593,2.167418,bicing
Juan Gris 28,23,bicing,mobilidad,41.365374,2.133087,bicing
"Passeig de Colom, s/n nan",30,bicing,mobilidad,41.376433,2.17871,bicing
Casp 67,30,bicing,mobilidad,41.393744,2.176451,bicing
Rambla del Raval 20,17,bicing,mobilidad,41.378134,2.16965,bicing
Passeig de Lluís Companys nan,25,bicing,mobilidad,41.390943,2.180251,bicing
Av. Meridiana 47,6,bicing,mobilidad,41.398237,2.186711,bicing
Rosselló 453,1,bicing,mobilidad,41.406086,2.174167,bicing
Bruc 102,3,bicing,mobilidad,41.395179,2.168294,bicing
Dos Maig 230,7,bicing,mobilidad,41.407035,2.181981,bicing
Sardenya 362,0,bicing,mobilidad,41.405422,2.17064,bicing
Pl. Poeta Boscà/Atlàntida nan,5,bicing,mobilidad,41.379326,2.189906,bicing
Av Meridiana 66,2,bicing,mobilidad,41.402285,2.187111,bicing
Sardenya 66,14,bicing,mobilidad,41.391429,2.189312,bicing
Meridiana 40,8,bicing,mobilidad,41.396085,2.187073,bicing
Pl. Carles Pi i Sunyer nan,9,bicing,mobilidad,41.385227,2.173878,bicing
Plaça dels Àngels 2,16,bicing,mobilidad,41.382781,2.167203,bicing
Pl. Catalunya 7,18,bicing,mobilidad,41.386439,2.169417,bicing
Avda. Litoral nan,16,bicing,mobilidad,41.386814,2.195689,bicing
Còrsega 216,1,bicing,mobilidad,41.391751,2.153123,bicing
Enric Granados 35,4,bicing,mobilidad,41.389687,2.159999,bicing
Vilamarí davant 61,6,bicing,mobilidad,41.378915,2.149174,bicing
Rosselló 108,1,bicing,mobilidad,41.38834,2.150825,bicing
Tarragona 141,16,bicing,mobilidad,41.378124,2.145389,bicing
Aragó 629,14,bicing,mobilidad,41.409856,2.188217,bicing
Pl. Joanic s/n,11,bicing,mobilidad,41.405587,2.162317,bicing
Rosa Sensat 12,19,bicing,mobilidad,41.390666,2.197024,bicing
Lepant 278,0,bicing,mobilidad,41.404666,2.176515,bicing
Passeig Joan de Borbó s/n,11,bicing,mobilidad,41.370297,2.187808,bicing
Aragó 661,21,bicing,mobilidad,41.412322,2.19142,bicing
Manso 46,19,bicing,mobilidad,41.377068,2.161269,bicing
Rambla Guipúscoa 103,19,bicing,mobilidad,41.419905,2.201573,bicing
Gran Vía 1118,10,bicing,mobilidad,41.416966,2.205397,bicing
Gran Via 940,22,bicing,mobilidad,41.40902,2.194896,bicing
Sancho de Ávila 170,10,bicing,mobilidad,41.40325,2.19606,bicing
Castella 28,23,bicing,mobilidad,41.40562,2.19764,bicing
Pujades 121,13,bicing,mobilidad,41.39925,2.197421,bicing
Avda. Icaria 202,10,bicing,mobilidad,41.3942,2.20077,bicing
Carrer del Doctor Trueta 221,11,bicing,mobilidad,41.399196,2.204253,bicing
Avda. Litoral 40,2,bicing,mobilidad,41.389896,2.200055,bicing
Gavà 81,13,bicing,mobilidad,41.37046,2.138994,bicing
Carrer de Sant Pau 89,16,bicing,mobilidad,41.376858,2.169811,bicing
Rocafort 167,3,bicing,mobilidad,41.382564,2.149094,bicing
Mejía Lequerica 2,1,bicing,mobilidad,41.38182,2.126933,bicing
Can bruixa 1,1,bicing,mobilidad,41.383756,2.131273,bicing
Avda. Diagonal 664,9,bicing,mobilidad,41.388742,2.128503,bicing
